,conjunction set training time,decision tree training time,decision_tree_accuracy,decision_tree_auc,decision_tree_average_depth,decision_tree_max_depth,decision_tree_min_depth,df_name,ensemble max_depth,ensemble_accuracy,ensemble_auc,ensemble_average_depth,ensemble_min_depth,ensemble_probas,filter_approach,iteration,max_number_of_branches,new model training time,new_model_accuracy,new_model_auc,new_model_average_depth,new_model_max_depth,new_model_min_depth,new_model_number_of_nodes,new_model_probas,number of branches per iteration,number_of_branches,number_of_estimators,number_of_features_for_new_model,parallel,random forest training time,sklearn_vs_our_ensemble_predictions_disagreements
0,0.126196,0.311499,0.9333333333333333,0.9940740740740741,2.2,3,1,iris,37,0.9777777777777777,0.9982716049382716,24.044444444444444,17,"[[1.  0.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [0.  0.1 0.9]
 [0.  0.4 0.6]
 [1.  0.  0. ]
 [0.  0.8 0.2]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  0.9 0.1]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  0.8 0.2]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [0.  0.8 0.2]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [0.  0.2 0.8]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  0.2 0.8]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  0.9 0.1]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]]",probability,0,1000,11.189127,0.9777777777777777,0.9898765432098765,5.044444444444444,9,4,367,"[[0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.0, 0.12763132576486433, 0.8723686742351355], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.0, 0.12763132576486433, 0.8723686742351355], [0.0, 0.12763132576486433, 0.8723686742351355], [0.0, 0.2190041373068718, 0.7809958626931282], [0.0, 0.3754024468770123, 0.6245975531229878], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.0, 0.12763132576486433, 0.8723686742351355], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.0, 0.12763132576486433, 0.8723686742351355], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.0, 0.12763132576486433, 0.8723686742351355], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.0, 0.12763132576486433, 0.8723686742351355], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.0, 0.2190041373068718, 0.7809958626931282], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.0, 0.12763132576486433, 0.8723686742351355], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.0, 0.12763132576486433, 0.8723686742351355], [0.0, 0.2190041373068718, 0.7809958626931282], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.0, 0.12763132576486433, 0.8723686742351355], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.002944450552471002, 0.9324521741520532, 0.0646033752954758], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06], [0.9999388170088717, 5.848374151985747e-05, 2.6992496086088065e-06]]","[30, 59, 180, 292, 354, 464, 464, 577, 786]",786,10,11,True,0.035033,0
1,0.336316,0.718089,0.9555555555555556,0.9781481481481482,2.111111111111111,3,1,iris,39,0.9333333333333333,0.9790123456790124,26.044444444444444,15,"[[0.1 0.  0.9]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  0.9 0.1]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  0.8 0.2]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  0.4 0.6]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.9 0.1 0. ]
 [0.1 0.8 0.1]
 [1.  0.  0. ]
 [0.  0.4 0.6]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  0.3 0.7]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [0.  0.3 0.7]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [1.  0.  0. ]]",probability,1,1000,16.485141,0.9333333333333333,0.9832098765432098,6.2,13,4,491,"[[0.10426836063746793, 0.14230692076228685, 0.7534247186002452], [0.0, 0.06818208508264584, 0.9318179149173541], [0.0, 0.06818208508264584, 0.9318179149173541], [0.010120104880318025, 0.9580288420874566, 0.03185105303222532], [0.0, 0.06818208508264584, 0.9318179149173541], [0.010120104880318025, 0.9580288420874566, 0.03185105303222532], [0.02750793263363435, 0.857678567466217, 0.11481349990014862], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.0, 0.06818208508264584, 0.9318179149173541], [0.02750793263363435, 0.857678567466217, 0.11481349990014862], [0.02750793263363435, 0.857678567466217, 0.11481349990014862], [0.02750793263363435, 0.857678567466217, 0.11481349990014862], [0.010120104880318025, 0.9580288420874566, 0.03185105303222532], [0.0, 0.06818208508264584, 0.9318179149173541], [0.02750793263363435, 0.857678567466217, 0.11481349990014862], [0.0, 0.7541083916083916, 0.24589160839160837], [0.0, 0.06818208508264584, 0.9318179149173541], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.010120104880318025, 0.9580288420874566, 0.03185105303222532], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.010120104880318025, 0.9580288420874566, 0.03185105303222532], [0.0, 0.3105972669234422, 0.6894027330765577], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.10426836063746793, 0.14230692076228685, 0.7534247186002452], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.013393810032017074, 0.8318303094983991, 0.15477588046958374], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.0, 0.4, 0.6], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.0, 0.3105972669234422, 0.6894027330765577], [0.10426836063746793, 0.14230692076228685, 0.7534247186002452], [0.0, 0.06818208508264584, 0.9318179149173541], [0.02750793263363435, 0.857678567466217, 0.11481349990014862], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.0, 0.3105972669234422, 0.6894027330765577], [0.0, 0.06818208508264584, 0.9318179149173541], [0.0, 0.06818208508264584, 0.9318179149173541], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.010120104880318025, 0.9580288420874566, 0.03185105303222532], [0.0, 0.11346002714867469, 0.8865399728513252], [0.0, 0.09461029853736727, 0.9053897014626328], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254], [0.8931070162494826, 0.1036871749653596, 0.0032058087851577254]]","[24, 58, 119, 283, 409, 692, 984, 1000, 1000]",1000,10,11,True,0.018997,0
2,0.677746,0.255801,0.9555555555555556,0.991604938271605,2.2888888888888888,3,1,iris,39,0.9555555555555556,0.9948148148148148,25.333333333333332,12,"[[0.  0.  1. ]
 [0.  0.1 0.9]
 [0.  0.7 0.3]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.9 0.1 0. ]
 [0.  0.6 0.4]
 [0.9 0.1 0. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  0.9 0.1]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.9 0.1 0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.9 0.1 0. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  0.9 0.1]
 [1.  0.  0. ]
 [0.  0.9 0.1]
 [0.  0.  1. ]
 [0.9 0.1 0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [0.8 0.2 0. ]
 [0.9 0.1 0. ]
 [1.  0.  0. ]
 [0.9 0.1 0. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  0.9 0.1]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]]",probability,2,1000,27.316352,0.9555555555555556,0.9977777777777778,6.177777777777778,10,5,631,"[[0.0, 0.021995922309260646, 0.9780040776907393], [0.0, 0.021995922309260646, 0.9780040776907393], [0.0, 0.6916666666666667, 0.30833333333333335], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.0, 0.021995922309260646, 0.9780040776907393], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.0, 0.5772990015764583, 0.42270099842354175], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.0, 0.021995922309260646, 0.9780040776907393], [0.0, 0.8631503358813991, 0.13684966411860086], [0.0, 0.021995922309260646, 0.9780040776907393], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.0, 0.021995922309260646, 0.9780040776907393], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.0, 0.021995922309260646, 0.9780040776907393], [0.0, 0.8631503358813991, 0.13684966411860086], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.0, 0.021995922309260646, 0.9780040776907393], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.0, 0.021995922309260646, 0.9780040776907393], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.0, 0.003577228228088898, 0.9964227717719112], [0.9101762625853645, 0.08115636893675601, 0.008667368477879448], [0.0, 0.021995922309260646, 0.9780040776907393], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947], [0.0, 0.021995922309260646, 0.9780040776907393], [0.04490699499916211, 0.9136945343576085, 0.04139847064322947]]","[26, 43, 113, 124, 297, 430, 645, 766, 1002]",1002,10,11,True,0.04103,0
3,0.045518,0.340881,0.9333333333333333,0.9820987654320988,2.2,3,1,iris,35,0.9555555555555556,0.998641975308642,22.6,15,"[[1.  0.  0. ]
 [1.  0.  0. ]
 [0.  0.5 0.5]
 [1.  0.  0. ]
 [0.  0.9 0.1]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  0.8 0.2]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  0.2 0.8]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [0.  0.1 0.9]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  0.8 0.2]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]]",probability,3,1000,2.296238,0.9555555555555556,0.9819753086419754,4.4,9,3,147,"[[0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.5190733077150458, 0.48092669228495416], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.9608235355515958, 0.039176464448404155], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.9608235355515958, 0.039176464448404155], [0.0, 0.9608235355515958, 0.039176464448404155], [0.0, 0.026395467009261576, 0.9736045329907385], [0.0, 0.9608235355515958, 0.039176464448404155], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.9608235355515958, 0.039176464448404155], [0.0, 0.026395467009261576, 0.9736045329907385], [0.0, 0.22618378924900298, 0.7738162107509969], [0.0, 0.026395467009261576, 0.9736045329907385], [0.0, 0.026395467009261576, 0.9736045329907385], [0.0, 0.026395467009261576, 0.9736045329907385], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.026395467009261576, 0.9736045329907385], [0.0, 0.9608235355515958, 0.039176464448404155], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.026395467009261576, 0.9736045329907385], [0.0, 0.9608235355515958, 0.039176464448404155], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.9608235355515958, 0.039176464448404155], [0.0, 0.026395467009261576, 0.9736045329907385], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.9608235355515958, 0.039176464448404155], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.026395467009261576, 0.9736045329907385], [0.0, 0.9608235355515958, 0.039176464448404155], [0.0, 0.026395467009261576, 0.9736045329907385], [0.0, 0.026395467009261576, 0.9736045329907385], [0.0, 0.9608235355515958, 0.039176464448404155], [0.0, 0.9608235355515958, 0.039176464448404155], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.9608235355515958, 0.039176464448404155], [0.8339897059970366, 0.08285802554304467, 0.0831522684599188], [0.0, 0.9608235355515958, 0.039176464448404155]]","[13, 30, 49, 63, 82, 116, 232, 314, 362]",362,10,11,True,0.019555,0
4,0.106701,0.261856,0.9111111111111111,0.9333333333333332,2.6666666666666665,4,1,iris,39,0.9555555555555556,0.9948148148148148,25.622222222222224,16,"[[1.  0.  0. ]
 [0.  0.8 0.2]
 [0.  0.3 0.7]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  0.9 0.1]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [0.1 0.7 0.2]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [0.  0.1 0.9]
 [1.  0.  0. ]
 [0.9 0.1 0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  0.9 0.1]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.1 0.9 0. ]
 [0.9 0.1 0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  0.9 0.1]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.9 0.1 0. ]
 [0.  0.1 0.9]
 [0.  0.1 0.9]]",probability,4,1000,9.200558,0.9555555555555556,0.9837037037037036,5.222222222222222,7,4,297,"[[0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.016112845673505797, 0.7064005352363961, 0.27748661909009814], [0.04073806149851851, 0.16471019591132954, 0.7945517425901519], [0.0, 0.028307928290672028, 0.971692071709328], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.0, 0.028307928290672028, 0.971692071709328], [0.0, 0.028307928290672028, 0.971692071709328], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.0, 0.028307928290672028, 0.971692071709328], [0.0, 0.028307928290672028, 0.971692071709328], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.04073806149851851, 0.16471019591132954, 0.7945517425901519], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.01611308646257913, 0.8105194692567861, 0.17336744428063483], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.0, 0.028307928290672028, 0.971692071709328], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.0, 0.028307928290672028, 0.971692071709328], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.0, 0.028307928290672028, 0.971692071709328], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.0, 0.028307928290672028, 0.971692071709328], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.19856703264689277, 0.7757296844558549, 0.02570328289725241], [0.7379377118724315, 0.245474215480181, 0.016588072647387462], [0.0, 0.028307928290672028, 0.971692071709328], [0.0, 0.028307928290672028, 0.971692071709328]]","[14, 25, 76, 77, 211, 334, 420, 684, 856]",856,10,11,True,0.022882,0
5,0.239912,0.349779,0.9555555555555556,0.9823456790123457,2.2,3,1,iris,39,0.9777777777777777,0.9992592592592593,24.31111111111111,16,"[[0.  0.  1. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [0.  0.7 0.3]
 [0.  0.3 0.7]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  0.9 0.1]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  0.1 0.9]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [1.  0.  0. ]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  1.  0. ]
 [0.  1.  0. ]
 [0.  0.  1. ]
 [1.  0.  0. ]
 [0.  0.9 0.1]
 [1.  0.  0. ]
 [0.  0.  1. ]
 [0.  0.3 0.7]]",probability,5,1000,9.131223,0.9777777777777777,0.9997530864197531,5.311111111111111,13,4,305,"[[0.002173802952421949, 0.07971539260122053, 0.9181108044463575], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.0, 0.017708802638011525, 0.9822911973619884], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.0053619803829986, 0.7284072863148062, 0.26623073330219527], [0.0, 0.3019031141868512, 0.6980968858131488], [0.0, 0.017708802638011525, 0.9822911973619884], [0.002173802952421949, 0.07971539260122053, 0.9181108044463575], [0.002173802952421949, 0.07971539260122053, 0.9181108044463575], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.0, 0.017708802638011525, 0.9822911973619884], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.002173802952421949, 0.07971539260122053, 0.9181108044463575], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.002173802952421949, 0.07971539260122053, 0.9181108044463575], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.002173802952421949, 0.07971539260122053, 0.9181108044463575], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.002173802952421949, 0.07971539260122053, 0.9181108044463575], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.002173802952421949, 0.07971539260122053, 0.9181108044463575], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.002173802952421949, 0.07971539260122053, 0.9181108044463575], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.00534454745292937, 0.9535582528911402, 0.041097199655930415], [0.9999577140389392, 3.688775326591573e-05, 5.398207795012057e-06], [0.002173802952421949, 0.07971539260122053, 0.9181108044463575], [0.0, 0.29748365083878303, 0.702516349161217]]","[18, 29, 71, 229, 354, 627, 853, 1000, 1000]",1000,10,11,True,0.020033,0
