,conjunction set training time,decision tree training time,decision_tree_accuracy,decision_tree_auc,decision_tree_average_depth,decision_tree_max_depth,decision_tree_min_depth,df_name,ensemble max_depth,ensemble_accuracy,ensemble_auc,ensemble_average_depth,ensemble_min_depth,ensemble_probas,filter_approach,iteration,max_number_of_branches,new model training time,new_model_accuracy,new_model_auc,new_model_average_depth,new_model_max_depth,new_model_min_depth,new_model_number_of_nodes,new_model_probas,number of branches per iteration,number_of_branches,number_of_estimators,number_of_features_for_new_model,random forest training time,sklearn_vs_our_ensemble_predictions_disagreements
0,0.390283,0.589427,0.9512195121951219,0.9792980368828079,3.0,3,3,breast cancer,17,0.9414634146341463,0.9658774538964902,11.8,9,"[[ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.66666667  0.33333333]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.66666667  0.33333333]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.66666667  0.33333333]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.33333333  0.66666667]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.33333333  0.66666667]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.66666667  0.33333333]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.33333333  0.66666667]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.33333333  0.66666667]
 [ 1.          0.        ]
 [ 0.66666667  0.33333333]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.66666667  0.33333333]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.66666667  0.33333333]
 [ 0.33333333  0.66666667]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.66666667  0.33333333]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.66666667  0.33333333]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.66666667  0.33333333]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.66666667  0.33333333]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]
 [ 1.          0.        ]
 [ 0.33333333  0.66666667]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 0.          1.        ]
 [ 1.          0.        ]]",probability,0,1000,12.930423,0.9414634146341463,0.9657584770969662,6.819512195121951,13,5,701,"[[0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.66666666666666663, 0.33333333333333331], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.98670369435327776, 0.013296305646722208], [0.0037987797858869605, 0.99620122021411295], [0.03333333333333334, 0.96666666666666667], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.66666666666666663, 0.33333333333333331], [0.98670369435327776, 0.013296305646722208], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.91791673689533115, 0.082083263104668791], [0.9795711526358053, 0.020428847364194719], [0.87749474789915971, 0.12250525210084033], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.075048732943469781, 0.9249512670565303], [0.9795711526358053, 0.020428847364194719], [0.0080982236154649931, 0.99190177638453503], [0.9894654894654894, 0.010534510534510535], [0.9795711526358053, 0.020428847364194719], [0.92507296028422781, 0.074927039715772095], [0.03333333333333334, 0.96666666666666667], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.66666666666666663, 0.33333333333333331], [0.9795711526358053, 0.020428847364194719], [0.98670369435327776, 0.013296305646722208], [0.9894654894654894, 0.010534510534510535], [0.9795711526358053, 0.020428847364194719], [0.98670369435327776, 0.013296305646722208], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.91791673689533115, 0.082083263104668791], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9894654894654894, 0.010534510534510535], [0.0037987797858869605, 0.99620122021411295], [0.90779301950722069, 0.092206980492779367], [0.0037987797858869605, 0.99620122021411295], [0.93124483870108421, 0.06875516129891579], [0.98670369435327776, 0.013296305646722208], [0.33333333333333331, 0.66666666666666663], [0.9795711526358053, 0.020428847364194719], [0.98670369435327776, 0.013296305646722208], [0.91791673689533115, 0.082083263104668791], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.062465696527376026, 0.93753430347262401], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.03333333333333334, 0.96666666666666667], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.03333333333333334, 0.96666666666666667], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.062465696527376026, 0.93753430347262401], [0.062465696527376026, 0.93753430347262401], [0.03333333333333334, 0.96666666666666667], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.91791673689533115, 0.082083263104668791], [0.0037987797858869605, 0.99620122021411295], [0.90779301950722069, 0.092206980492779367], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.98670369435327776, 0.013296305646722208], [0.0037987797858869605, 0.99620122021411295], [0.9894654894654894, 0.010534510534510535], [0.9795711526358053, 0.020428847364194719], [0.94990723562152135, 0.050092764378478663], [0.66937655692452702, 0.33062344307547298], [0.9795711526358053, 0.020428847364194719], [0.98670369435327776, 0.013296305646722208], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.33333333333333337, 0.66666666666666674], [0.033910533910533912, 0.96608946608946611], [0.033910533910533912, 0.96608946608946611], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.062465696527376026, 0.93753430347262401], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.0080982236154649931, 0.99190177638453503], [0.91791673689533115, 0.082083263104668791], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.9894654894654894, 0.010534510534510535], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.014472190692395004, 0.98552780930760497], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.86703324168957752, 0.1329667583104224], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.3083282613106107, 0.69167173868938936], [0.9795711526358053, 0.020428847364194719], [0.66666666666666663, 0.33333333333333331], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.66666666666666674, 0.33333333333333337], [0.3083282613106107, 0.69167173868938936], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.66666666666666663, 0.33333333333333331], [0.062465696527376026, 0.93753430347262401], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.98670369435327776, 0.013296305646722208], [0.66666666666666663, 0.33333333333333331], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.062465696527376026, 0.93753430347262401], [0.9795711526358053, 0.020428847364194719], [0.91791673689533115, 0.082083263104668791], [0.0037987797858869605, 0.99620122021411295], [0.9894654894654894, 0.010534510534510535], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.03333333333333334, 0.96666666666666667], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.86703324168957752, 0.1329667583104224], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.9894654894654894, 0.010534510534510535], [0.66666666666666663, 0.33333333333333331], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719], [0.9795711526358053, 0.020428847364194719], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.9894654894654894, 0.010534510534510535], [0.9795711526358053, 0.020428847364194719], [0.3083282613106107, 0.69167173868938936], [0.03333333333333334, 0.96666666666666667], [0.0037987797858869605, 0.99620122021411295], [0.0037987797858869605, 0.99620122021411295], [0.9795711526358053, 0.020428847364194719]]","[293, 1000]",1000,3,23,0.01401,0
