,conjunction set training time,decision tree training time,decision_tree_accuracy,decision_tree_auc,decision_tree_average_depth,decision_tree_max_depth,decision_tree_min_depth,df_name,ensemble max_depth,ensemble_accuracy,ensemble_auc,ensemble_average_depth,ensemble_min_depth,ensemble_probas,filter_approach,iteration,max_number_of_branches,new model training time,new_model_accuracy,new_model_auc,new_model_average_depth,new_model_max_depth,new_model_min_depth,new_model_number_of_nodes,new_model_probas,number of branches per iteration,number_of_branches,number_of_estimators,number_of_features_for_new_model,random forest training time,sklearn_vs_our_ensemble_predictions_disagreements
0,3.728576,0.275192,0.9512195121951219,0.9723973825104104,3.292682926829268,6,2,breast cancer,62,0.9609756097560975,0.9874241522903033,39.96585365853659,29,"[[0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.2 0.8]
 [0.3 0.7]
 [1.  0. ]
 [1.  0. ]
 [0.1 0.9]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [0.  1. ]
 [1.  0. ]
 [0.3 0.7]
 [1.  0. ]
 [0.1 0.9]
 [0.9 0.1]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.9 0.1]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.1 0.9]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.7 0.3]
 [0.1 0.9]
 [1.  0. ]
 [0.2 0.8]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.8 0.2]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.4 0.6]
 [1.  0. ]
 [1.  0. ]
 [0.1 0.9]
 [0.8 0.2]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [0.1 0.9]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.1 0.9]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.1 0.9]
 [1.  0. ]
 [0.  1. ]
 [0.  1. ]
 [1.  0. ]
 [0.5 0.5]
 [0.3 0.7]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.4 0.6]
 [0.4 0.6]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [0.  1. ]
 [1.  0. ]
 [0.9 0.1]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.1 0.9]
 [0.4 0.6]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [0.4 0.6]
 [1.  0. ]
 [0.2 0.8]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.9 0.1]
 [0.7 0.3]
 [1.  0. ]
 [0.4 0.6]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.1 0.9]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.9 0.1]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.9 0.1]
 [1.  0. ]
 [0.9 0.1]
 [0.  1. ]
 [1.  0. ]
 [0.9 0.1]
 [0.  1. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.9 0.1]
 [0.  1. ]
 [0.9 0.1]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.2 0.8]
 [0.1 0.9]
 [0.8 0.2]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.1 0.9]
 [0.1 0.9]
 [1.  0. ]
 [0.1 0.9]
 [0.8 0.2]
 [0.  1. ]
 [0.1 0.9]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.1 0.9]
 [0.  1. ]
 [0.  1. ]
 [0.1 0.9]
 [0.2 0.8]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.1 0.9]
 [0.9 0.1]
 [1.  0. ]
 [1.  0. ]]",probability,0,1000,7.483191,0.9365853658536586,0.9557049375371801,6.195121951219512,11,5,397,"[[0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.30000000000000004, 0.7], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.6, 0.4], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.1775880469583778, 0.8224119530416222], [0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.29999999999999993, 0.7], [0.9241631772423068, 0.07583682275769331], [0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.1775880469583778, 0.8224119530416222], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.21893396976929197, 0.781066030230708], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.0, 1.0], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.8351761517615176, 0.1648238482384824], [0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.7968875819328598, 0.20311241806714025], [0.1775880469583778, 0.8224119530416222], [0.9241631772423068, 0.07583682275769331], [0.0, 1.0], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.7968875819328598, 0.20311241806714025], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.7121845082680592, 0.2878154917319408], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.1775880469583778, 0.8224119530416222], [0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.30000000000000004, 0.7], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.30681198910081736, 0.6931880108991826], [0.9241631772423068, 0.07583682275769331], [0.562143108917871, 0.4378568910821289], [0.1775880469583778, 0.8224119530416222], [0.9241631772423068, 0.07583682275769331], [0.766598966026588, 0.2334010339734121], [0.9241631772423068, 0.07583682275769331], [0.832207527975585, 0.167792472024415], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.7968875819328598, 0.20311241806714025], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.0, 1.0], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.3709470304975923, 0.6290529695024076], [0.5, 0.5], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.3, 0.7], [0.7050872093023256, 0.2949127906976744], [0.9241631772423068, 0.07583682275769331], [0.30000000000000004, 0.7], [0.9241631772423068, 0.07583682275769331], [0.0, 1.0], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.7968875819328598, 0.20311241806714025], [0.9241631772423068, 0.07583682275769331], [0.6763882341849722, 0.3236117658150278], [0.9241631772423068, 0.07583682275769331], [0.30681198910081736, 0.6931880108991826], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.0, 1.0], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.766598966026588, 0.2334010339734121], [0.30681198910081736, 0.6931880108991826], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.30681198910081736, 0.6931880108991826], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.0, 1.0], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.7968875819328598, 0.20311241806714025], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.27431279620853083, 0.7256872037914691], [0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.30000000000000004, 0.7000000000000001], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.0, 1.0], [0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.0, 1.0], [0.0, 1.0], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.1775880469583778, 0.8224119530416222], [0.9241631772423068, 0.07583682275769331], [0.31483308042488617, 0.6851669195751138], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.254739336492891, 0.7452606635071091], [0.4, 0.6], [0.39999999999999997, 0.5999999999999999], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.254739336492891, 0.7452606635071091], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.4000000000000001, 0.6], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331], [0.9241631772423068, 0.07583682275769331]]","[215, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1000,10,23,0.035025,0
1,3.517431,0.336214,0.9560975609756097,0.9597382510410469,3.209756097560976,5,3,breast cancer,62,0.975609756097561,0.991076740035693,39.795121951219514,35,"[[1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.1 0.9]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.8 0.2]
 [0.1 0.9]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.4 0.6]
 [1.  0. ]
 [0.2 0.8]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.3 0.7]
 [0.  1. ]
 [0.9 0.1]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.2 0.8]
 [1.  0. ]
 [0.8 0.2]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.2 0.8]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.3 0.7]
 [1.  0. ]
 [0.1 0.9]
 [0.9 0.1]
 [1.  0. ]
 [0.1 0.9]
 [1.  0. ]
 [0.  1. ]
 [0.1 0.9]
 [0.1 0.9]
 [1.  0. ]
 [0.4 0.6]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [0.  1. ]
 [1.  0. ]
 [0.2 0.8]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [0.  1. ]
 [0.3 0.7]
 [0.1 0.9]
 [1.  0. ]
 [0.9 0.1]
 [1.  0. ]
 [1.  0. ]
 [0.2 0.8]
 [0.1 0.9]
 [1.  0. ]
 [0.2 0.8]
 [0.1 0.9]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.9 0.1]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [0.1 0.9]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [0.  1. ]
 [1.  0. ]
 [0.1 0.9]
 [0.1 0.9]
 [1.  0. ]
 [0.7 0.3]
 [1.  0. ]
 [0.  1. ]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]
 [0.  1. ]
 [0.1 0.9]
 [0.  1. ]
 [0.7 0.3]
 [0.2 0.8]
 [1.  0. ]
 [0.8 0.2]
 [1.  0. ]
 [0.9 0.1]
 [0.2 0.8]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.2 0.8]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [0.7 0.3]
 [1.  0. ]
 [0.6 0.4]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.1 0.9]
 [0.9 0.1]
 [1.  0. ]
 [1.  0. ]
 [0.4 0.6]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.  1. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.1 0.9]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [1.  0. ]
 [0.1 0.9]
 [0.  1. ]
 [0.  1. ]
 [1.  0. ]
 [0.  1. ]]",probability,1,1000,7.562245,0.9609756097560975,0.984794765020821,7.365853658536586,11,5,329,"[[0.9822940535404907, 0.01770594645950931], [0.807309273640932, 0.1926907263590681], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9257201981359577, 0.07427980186404225], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9257201981359577, 0.07427980186404225], [0.05380542686962275, 0.9461945731303771], [0.05380542686962275, 0.9461945731303771], [0.9257201981359577, 0.07427980186404225], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.8812529110386585, 0.1187470889613414], [0.05380542686962275, 0.9461945731303771], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.3575187969924812, 0.6424812030075189], [0.9257201981359577, 0.07427980186404225], [0.4, 0.6], [0.9822940535404907, 0.01770594645950931], [0.9235258868648131, 0.07647411313518696], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.1238090950022513, 0.8761909049977488], [0.05380542686962275, 0.9461945731303771], [0.8245919243986255, 0.17540807560137453], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9257201981359577, 0.07427980186404225], [0.1238090950022513, 0.8761909049977488], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.14639508567733595, 0.853604914322664], [0.9822940535404907, 0.01770594645950931], [0.8245919243986255, 0.17540807560137453], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9235258868648131, 0.07647411313518696], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.4, 0.6], [0.9822940535404907, 0.01770594645950931], [0.4, 0.6], [0.9822940535404907, 0.01770594645950931], [0.4, 0.6], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.4, 0.6], [0.9257201981359577, 0.07427980186404225], [0.2942279942279942, 0.7057720057720058], [0.7232323232323232, 0.2767676767676767], [0.9822940535404907, 0.01770594645950931], [0.0855832241153342, 0.9144167758846657], [0.9235258868648131, 0.07647411313518696], [0.14639508567733595, 0.853604914322664], [0.4, 0.6], [0.14639508567733595, 0.853604914322664], [0.9822940535404907, 0.01770594645950931], [0.39999999999999997, 0.6], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.8245919243986255, 0.17540807560137453], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9257201981359577, 0.07427980186404225], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.1773804740859783, 0.8226195259140217], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.8812529110386585, 0.1187470889613414], [0.9257201981359577, 0.07427980186404225], [0.05380542686962275, 0.9461945731303771], [0.05380542686962275, 0.9461945731303771], [0.21779806046776956, 0.7822019395322305], [0.4, 0.6], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.21779806046776956, 0.7822019395322305], [0.14639508567733595, 0.853604914322664], [0.9822940535404907, 0.01770594645950931], [0.5739113827349122, 0.42608861726508784], [0.1238090950022513, 0.8761909049977488], [0.14639508567733595, 0.853604914322664], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.900755857898715, 0.09924414210128499], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.1238090950022513, 0.8761909049977488], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9235258868648131, 0.07647411313518696], [0.9822940535404907, 0.01770594645950931], [0.807309273640932, 0.1926907263590681], [0.9257201981359577, 0.07427980186404225], [0.4, 0.6], [0.05380542686962275, 0.9461945731303771], [0.9235258868648131, 0.07647411313518696], [0.05380542686962275, 0.9461945731303771], [0.05380542686962275, 0.9461945731303771], [0.05380542686962275, 0.9461945731303771], [0.4, 0.6], [0.8812529110386585, 0.1187470889613414], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.8245919243986255, 0.17540807560137453], [0.9822940535404907, 0.01770594645950931], [0.9257201981359577, 0.07427980186404225], [0.7232323232323232, 0.2767676767676767], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.9257201981359577, 0.07427980186404225], [0.9822940535404907, 0.01770594645950931], [0.4, 0.6], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9257201981359577, 0.07427980186404225], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.1238090950022513, 0.8761909049977488], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.8399354264083723, 0.16006457359162768], [0.9822940535404907, 0.01770594645950931], [0.7232323232323232, 0.2767676767676767], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771], [0.9235258868648131, 0.07647411313518696], [0.900755857898715, 0.09924414210128499], [0.9257201981359577, 0.07427980186404225], [0.39999999999999997, 0.6], [0.9822940535404907, 0.01770594645950931], [0.1238090950022513, 0.8761909049977488], [0.9822940535404907, 0.01770594645950931], [0.9235258868648131, 0.07647411313518696], [0.9822940535404907, 0.01770594645950931], [0.4, 0.6], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.4, 0.6], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.9822940535404907, 0.01770594645950931], [0.21779806046776956, 0.7822019395322305], [0.05380542686962275, 0.9461945731303771], [0.0855832241153342, 0.9144167758846657], [0.9822940535404907, 0.01770594645950931], [0.05380542686962275, 0.9461945731303771]]","[230, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1000,10,23,0.023017,0
